"10012"|"DETAIL   "|"Invoice          "|"INVO SRT-B1 D1 L1 U1                              "|"B1D1L1U1    "|"  "|"  "|"                                                            "|"N"|"N"|"R"|"N"|"X"|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"10013"|"DETAIL   "|"Invoice          "|"INVO SRT-B1 D1 R1                                 "|"B1D1R1      "|"  "|"  "|"                                                            "|"N"|"N"|"R"|"N"|"X"|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"10014"|"DETAIL   "|"Invoice          "|"INVO SRT-B1 D1 R1 L1                              "|"B1D1R1L1    "|"  "|"  "|"                                                            "|"N"|"N"|"R"|"N"|"X"|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"10015"|"DETAIL   "|"Invoice          "|"INVO SRT-B1 D1 R1 L1 U1                           "|"B1D1R1L1U1  "|"  "|"  "|"                                                            "|"N"|"N"|"R"|"N"|"X"|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"10016"|"DETAIL   "|"Invoice          "|"INVO SRT-B1 D1 R1 S1                              "|"B1D1R1S1    "|"  "|"  "|"                                                            "|"N"|"N"|"R"|"N"|"X"|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"10017"|"DETAIL   "|"Invoice          "|"INVO SRT-B1 D1 R1 S1 U1                           "|"B1D1R1S1U1  "|"  "|"  "|"                                                            "|"N"|"N"|"R"|"N"|"X"|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"10018"|"DETAIL   "|"Invoice          "|"INVO SRT-B1 D1 R1 U1                              "|"B1D1R1U1    "|"  "|"  "|"                                                            "|"N"|"N"|"R"|"N"|"X"|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"10019"|"DETAIL   "|"Invoice          "|"INVO SRT-B1 D1 R1 U1 L1                           "|"B1D1R1U1L1  "|"  "|"  "|"                                                            "|"N"|"N"|"R"|"N"|"X"|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"10020"|"DETAIL   "|"Invoice          "|"INVO SRT-B1 D1 R1 U1 S1                           "|"B1D1R1U1S1  "|"  "|"  "|"                                                            "|"N"|"N"|"R"|"N"|"X"|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"10021"|"DETAIL   "|"Invoice          "|"INVO SRT-B1 D1 S1                                 "|"B1D1S1      "|"  "|"  "|"                                                            "|"N"|"N"|"R"|"N"|"X"|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
